217,986,1024
218,171,1186
219,662,1960
220,375,660
221,641,1455
222,1004,1046
223,679,747
224,720,1376
225,316,183
226,178,142
227,424,819
228,426,1487
229,1269,1379
230,433,1026
231,197,1181
232,972,214
233,424,1047
234,63,1325
235,841,877
236,911,999
237,449,1663
238,631,1053
239,537,1481
240,165,1267
241,612,758
242,84,1547
243,692,1361
244,338,1410
245,1173,1373
246,805,735
247,67,1511
248,538,1588
249,220,152
250,696,1816
251,908,798
252,1368,1537
253,556,1107
254,421,1430
255,530,1610
256,310,488
257,1181,1228
258,791,1375
259,503,1082
260,667,831
261,391,776
262,1167,1364
263,641,1834
264,510,1456
265,761,1591
266,1258,1362
267,887,645
268,120,219
269,318,1379
270,257,279
271,480,1581
272,269,1015
273,569,947
274,624,1303
275,31,1439
276,557,754
277,658,1323
278,762,1113
279,620,1894
280,800,1963
281,500,1560
282,317,208
283,720,1209
284,902,891
285,602,1644
286,549,1116
287,436,763
288,433,876
289,899,785
290,762,1185
291,593,2037
292,294,142
293,425,1677
294,721,976
295,804,1160
296,619,1673
297,156,1461
298,463,1021
299,386,673
300,770,1286
301,777,1849
302,864,625
303,347,781
304,1095,1212
305,364,750
306,673,1247
307,883,695
308,311,407
309,733,670
310,357,391
311,1384,1723
312,554,1001
313,1095,1234
314,691,991
315,121,1341
316,1263,1403
317,731,1473
318,379,631
319,398,1199
320,1248,1358
321,1274,1550
322,400,1414
323,981,684
324,75,1497
325,692,1757
326,744,1104
327,598,1404
328,322,419
329,240,147
330,844,656
331,719,1187
332,1148,54
333,383,318
334,129,1244
335,494,1235
336,187,1493
337,1350,1738
338,301,455
339,1407,1724
340,998,974
341,725,1363
342,1080,207
343,272,499
344,129,1545
345,639,2053
346,642,789
347,716,2052
348,526,1124
349,332,816
350,340,567
351,450,693
352,739,1489
353,506,1252
354,1060,1154
355,658,1247
356,889,762
357,799,797
358,636,998
359,561,1855
360,913,602
361,405,814
362,393,1031
363,769,914
364,626,339
365,569,1103
366,1121,196
367,635,1453
368,799,1134
369,310,514
370,673,1366
371,606,1314
372,924,892
373,627,1870
374,923,979
375,1184,37
376,757,335
377,164,1036
378,139,1439
379,943,101
380,722,1479
381,602,922
382,473,561
383,552,1683
384,443,1312
385,615,1715
386,145,1042
387,664,1315
388,591,766
389,505,1065
390,819,247
391,639,373
392,674,1108
393,866,1811
394,362,554
395,301,769
396,447,777
397,309,1400
398,662,370
399,532,709
400,545,736
401,359,654
402,462,1008
403,796,397
404,758,1316
405,361,728
406,1195,174
407,658,1905
408,526,963
409,561,1374
410,792,919
411,1232,124
412,1307,1615
413,123,154
414,511,1412
415,318,198
416,750,1595
417,941,751
418,606,1054
419,925,81
420,214,1468
421,131,160
422,861,894
423,951,737
424,504,1433
425,750,1367
426,440,1362
427,963,42
428,278,1027
429,690,1178
430,225,151
431,1347,1499
432,840,330
433,1337,1668
434,1403,1606
435,318,676
436,444,1669
437,1174,1383
438,887,1885
439,363,1146
440,1170,1245
441,125,221
442,596,919
443,470,593
444,433,771
445,399,1254
446,271,245
447,729,1271
448,181,1198
449,1313,1526
450,1319,1500
451,553,686
452,1195,82
453,990,17
454,532,726
455,100,1220
456,1198,106
457,134,1489
458,462,289
459,375,1216
460,612,713
461,198,1411
462,616,1739
463,222,280
464,625,1284
465,457,1392
466,747,1880
467,471,1308
468,1349,1511
469,934,53
470,948,984
471,1052,1165
472,72,1417
473,666,1462
474,662,973
475,675,749
476,330,199
477,944,635
478,265,1070
479,503,1146
480,595,1345
481,924,60
482,800,1174
483,125,1237
484,821,257
485,829,333
486,358,888
487,742,1505
488,335,167
489,1336,1499
490,573,981
491,430,1300
492,745,1093
493,120,1247
494,1064,46
495,721,855
496,713,891
497,481,1173
498,797,1390
499,761,929
500,724,511
501,493,973
502,449,1396
503,694,1260
504,888,888
505,454,1594
506,741,1250
507,710,1264
508,840,873
509,437,900
510,697,481
511,719,2022
512,538,1494
513,69,1457
514,754,1092
515,299,1387
516,802,1972
517,443,1011
518,554,855
519,209,1171
520,539,377
521,350,1220
522,1394,1601
523,986,219
524,218,1453
525,215,1487
526,242,1135
527,700,1328
528,123,1655
529,1192,1397
530,736,853
531,956,646
532,313,1310
533,472,460
534,45,1402
535,517,1066
536,356,830
537,606,1639
538,386,667
539,161,1022
540,711,2032
541,431,800
542,556,997
543,795,881
544,610,299
545,363,640
546,895,723
547,790,912
548,730,1465
549,1254,118
550,191,1207
551,904,650
552,221,288
553,701,493
554,507,1313
555,1015,139
556,276,152
557,756,1835
558,1195,1295
559,1017,839
560,514,1152
561,584,1878
562,303,229
563,833,1950
564,862,758
565,102,1091
566,713,1096
567,407,1045
568,730,614
569,254,272
570,967,771
571,763,2015
572,863,127
573,860,1762
574,1411,1714
575,791,1132
576,68,1260
577,449,305
578,618,1218
579,607,1272
580,392,232
581,897,792
582,1092,34
583,648,1102
584,564,983
585,219,1133
586,775,910
587,567,1360
588,779,1268
589,105,229
590,1079,17
591,442,1515
592,575,1517
593,512,1087
594,396,831
595,651,1322
596,711,970
597,942,35
598,210,1042
599,630,1863
600,360,882
601,585,1415
602,106,1376
603,482,1126
604,924,770
605,453,768
606,1180,158
607,639,1185
608,907,1844
609,572,1870
610,704,901
611,763,645
612,641,1618
613,67,1408
614,502,1687
615,548,983
616,260,1068
617,311,446
618,571,878
619,279,1055
620,475,1019
621,718,628
622,398,710
623,668,778
624,1163,1209
625,349,356
626,315,1299
627,538,1393
628,709,900
629,461,1017
630,370,1056
631,79,1461
632,761,1110
633,629,1469
634,859,247
635,986,184
636,438,1195
637,776,1274
638,560,1679
639,687,750
640,1260,1369
641,756,1524
642,1072,39
643,758,1090
644,641,1974
645,697,1914
646,348,202
647,788,1408
648,1378,1586
649,795,1312
650,655,422
651,782,412
652,460,281
653,715,710
654,1042,1111
655,785,937
656,739,997
657,578,1987
658,736,1215
659,464,1569
660,244,1098
661,695,491
662,468,1303
663,1322,1635
664,358,620
665,803,825
666,1316,1539
667,684,1460
668,348,1217
669,516,447
670,413,1077
671,103,202
672,591,1358
673,380,218
674,915,166
675,648,1194
676,561,1667
677,437,811
678,398,338
679,794,284
680,339,1128
681,713,1901
682,464,1177
683,1258,120
684,465,587
685,456,308
686,970,117
687,454,1214
688,435,968
689,1049,149
690,629,1923
691,625,1209
692,663,1281
693,832,237
694,868,632
695,1185,1240
696,673,830
697,868,767
698,137,139
699,841,1835
700,1065,34
701,665,1359
702,894,617
703,724,1090
704,865,631
705,730,1589
706,57,1316
707,869,114
708,896,273
709,915,46
710,110,1652
711,722,951
712,411,720
713,446,283
714,838,656
715,1207,1436
716,875,1835
717,712,1255
718,66,1423
719,1225,1477
720,157,257
721,283,533
722,825,1965
723,1341,1705
724,241,1125
725,862,721
726,563,1026
727,612,1205
728,327,509
729,436,340
730,1301,1561
731,735,568
732,624,354
733,771,682
734,936,185
735,300,1404
736,705,884
737,856,180
738,851,728
739,599,1395
740,1230,1479
741,403,1225
742,822,1830
743,747,555
744,630,336
745,655,1313
746,496,530
747,695,758
748,1111,1241
749,575,818
750,174,1288
751,270,615
752,1275,1595
753,751,2008
754,438,1660
755,439,914
756,241,268
757,763,2008
758,895,103
759,509,931
760,474,767
761,770,895
762,748,1861
763,282,582
764,446,1038
765,587,1961
766,65,1206
767,864,122
768,439,872
769,698,528
770,710,1191
771,660,1591
772,752,2011
773,327,748
774,332,722
775,441,1341
776,573,1352
777,507,1259
778,853,705
779,1067,152
780,1078,191
781,722,1372
782,424,1205
783,840,889
784,367,511
785,1378,1749
786,86,1100
787,367,500
788,347,1050
789,728,850
790,234,1143
791,845,673
792,643,1783
793,425,1360
794,606,1066
795,403,796
796,350,622
797,593,733
798,742,549
799,299,416
800,944,647
801,362,420
802,195,1435
803,946,55
804,104,232
805,782,1586
806,259,297
807,882,809
808,579,666
809,65,1543
810,569,1498
811,329,1424
812,562,1076
813,561,868
814,1218,1466
815,139,1240
816,314,220
817,724,401
818,762,2000
819,475,783
820,962,644
821,844,667
822,883,123
823,209,1011
824,640,665
825,826,1842
826,735,2010
827,408,1405
828,991,995
829,1108,39
830,649,1088
831,381,1059
832,132,1545
833,115,1369
834,708,717
835,352,368
836,641,1391
837,521,1459
838,156,1432
839,793,1859
840,492,1058
841,871,765
842,44,1478
843,126,1431
844,633,2043
845,444,1032
846,618,1990
847,122,1550
848,760,925
849,312,1222
850,757,1307
851,1066,1154
852,484,1189
853,554,361
854,895,88
855,546,379
856,807,738
857,476,1574
858,317,170
859,374,946
860,156,1324
861,97,1461
862,855,232
863,388,208
864,1292,1599
865,634,1614
866,886,654
867,690,1292
868,521,827
869,302,1408
870,666,457
871,764,312
872,175,153
873,1329,1485
874,700,1266
875,102,1473
876,1183,1217
877,937,695
878,1006,1061
879,1138,40
880,501,1521
881,539,1578
882,1085,159
883,428,317
884,1329,1532
885,788,684
886,375,856
887,757,706
888,709,1900
889,458,687
890,442,264
891,623,1255
892,667,1230
893,998,981
894,179,267
895,687,1894
896,915,645
897,497,980
898,1095,37
899,563,1362
900,644,1293
901,953,655
902,944,944
903,480,1019
904,409,997
905,502,1338
906,676,1362
907,1096,1109
908,801,802
909,460,801
910,961,943
911,200,1178
912,979,697
913,792,1538
914,805,1283
915,785,930
916,677,764
917,598,1425
918,940,735
919,566,1526
920,613,1152
921,537,1397
922,145,1247
923,510,1158
924,149,1413
925,769,624
926,445,950
927,129,1464
928,807,1311
929,759,440
930,746,1273
931,803,261
932,814,1983
933,970,996
934,959,644
935,887,824
936,48,1169
937,562,993
938,151,1128
939,335,377
940,1326,1488
941,892,1885
942,760,612
943,744,1515
944,497,1126
945,1420,1626
946,243,1002
947,1400,1720
948,688,1777
949,725,391
950,617,793
951,628,1232
952,1174,1351
953,380,224
954,328,685
955,582,633
956,538,423
957,163,1330
958,454,617
959,303,144
960,1305,1537
961,550,1005
962,125,1138
963,916,777
964,1027,17
965,320,473
966,218,132
967,675,950
968,725,1122
969,373,1235
970,1383,1732
971,220,1493
972,1143,1321
973,501,960
974,932,213
975,919,790
976,809,1368
977,885,105
978,629,1709
979,1239,118
980,887,954
981,433,1674
982,1046,1031
983,69,1117
984,716,1122
985,876,887
986,632,1291
987,590,688
988,725,985
989,120,1086
990,665,440
991,1249,1322
992,42,1448
993,125,1490
994,361,902
995,684,468
996,582,1316
997,132,1625
998,451,1521
999,401,510
1000,579,1332
1001,501,975
1002,709,956
1003,933,1019
1004,637,387
1005,985,709
1006,849,179
1007,346,1034
1008,223,1096
1009,192,1383
1010,357,1128
1011,672,1304
1012,349,574
1013,812,1450
1014,1012,142
1015,483,815
1016,732,688
1017,654,1472
1018,999,1011
1019,313,1236
1020,626,1971
1021,698,895
1022,1240,1516
1023,769,1253
1024,756,891
1025,468,1204
1026,357,413
1027,52,1151
1028,493,1424
1029,505,1353
1030,528,730
1031,351,410
1032,774,1599
1033,1020,121
1034,967,691
1035,752,2029
1036,742,1523
1037,428,1280
1038,739,550
1039,82,1460
1040,699,1863
1041,365,934
1042,1094,1219
1043,587,1885
1044,548,1726
1045,449,1153
1046,412,1193
1047,588,1086
1048,475,1279
1049,1315,1544
1050,640,1383
1051,722,550
1052,320,285
1053,43,1349
1054,361,548
1055,978,22
1056,537,745
1057,565,1690
1058,1160,1186
1059,1259,1378
1060,1047,918
1061,847,1728
1062,856,1746
1063,817,731
1064,453,1681
1065,509,1131
1066,501,828
1067,641,799
1068,939,35
1069,949,1013
1070,411,831
1071,787,1545
1072,1017,989
1073,1174,1393
1074,831,695
1075,128,1036
1076,483,807
1077,480,1282
1078,588,632
1079,664,1364
1080,456,1335
1081,770,1858
1082,1204,1260
1083,1402,1633
1084,501,1438
1085,384,682
1086,449,300
1087,582,1059
1088,653,1669
1089,452,343
1090,813,1334
1091,442,1137
1092,699,909
1093,440,1493
1094,183,1209
1095,720,1364
1096,373,1228
1097,50,1280
1098,518,485
1099,488,530
1100,899,981
1101,894,81
1102,884,1806
1103,413,819
1104,183,1370
1105,1004,842
1106,546,739
1107,688,1349
1108,414,233
1109,1238,1336
1110,583,1329
1111,608,640
1112,419,1311
1113,752,902
1114,408,1095
1115,246,1123
1116,306,736
1117,114,1070
1118,636,1151
1119,160,1333
1120,439,1633
1121,222,1017
1122,734,1373
1123,547,1014
1124,135,1434
1125,1283,1401
1126,702,1868
1127,415,499
1128,439,1528
1129,414,321
1130,562,1847
1131,904,1872
1132,663,1933
1133,553,1697
1134,918,718
1135,365,957
1136,321,1385
1137,575,784
1138,508,1352
1139,1293,1422
1140,620,1621
1141,628,1966
1142,658,1228
1143,416,1183
1144,483,1082
1145,1194,1441
1146,743,388
1147,446,665
1148,509,1362
1149,1015,13
1150,422,1443
1151,585,678
1152,727,460
1153,1317,1441
1154,671,1704
1155,653,1358
1156,593,1247
1157,634,1286
1158,544,845
1159,986,716
1160,737,438
1161,312,455
1162,395,1421
1163,676,1727
1164,919,991
1165,451,1370
1166,585,819
1167,1323,1650
1168,590,1709
1169,998,214
1170,863,235
1171,390,1259
1172,181,1389
1173,303,695
1174,234,1012
1175,859,638
1176,381,1442
1177,642,1857
1178,372,1139
1179,58,1348
1180,1059,19
1181,542,1688
1182,618,1683
1183,357,458
1184,397,226
1185,461,672
1186,569,972
1187,54,1479
1188,1288,1418
1189,1200,1255
1190,1187,86
1191,420,1277
1192,414,816
1193,344,798
1194,759,1235
1195,113,1650
1196,379,1257
1197,433,1037
1198,303,225
1199,482,1564
1200,443,344
1201,589,1245
1202,361,892
1203,342,1043
1204,817,364
1205,483,1155
1206,1083,1074
1207,404,1040
1208,551,1713
1209,848,1757
1210,251,1103
1211,918,973
1212,541,818
1213,486,469
1214,300,147
1215,1071,183
1216,797,1366
1217,883,1900
1218,745,1868
1219,448,1620
1220,58,1337
1221,883,799
1222,247,273
1223,400,477
1224,824,243
1225,669,1322
1226,1252,1374
1227,922,995
1228,1076,198
1229,51,1490
1230,732,661
1231,1316,1639
1232,590,903
1233,221,1059
1234,914,654
1235,655,1182
1236,1134,1166
1237,812,686
1238,1053,31
1239,868,1918
1240,345,338
1241,600,290
1242,1109,183
1243,982,691
1244,403,228
1245,722,543
1246,331,390
1247,652,1099
1248,991,999
1249,789,1161
1250,910,844
1251,197,1495
1252,1099,1229
1253,21,1233
1254,583,649
1255,639,1810
1256,676,1221
1257,131,1609
1258,310,1037
1259,440,1298
1260,488,513
1261,1041,1106
1262,574,1907
1263,775,968
1264,349,585
1265,801,1462
1266,428,1130
1267,784,1846
1268,722,1081
1269,123,1628
1270,621,758
1271,815,747
1272,404,1251
1273,818,856
1274,434,898
1275,370,303
1276,1344,1535
1277,761,853
1278,331,530
1279,452,1008
1280,184,259
1281,1388,1607
1282,438,1327
1283,427,852
1284,1216,1486
1285,952,854
1286,1316,1520
1287,873,1752
1288,1119,1113
1289,597,1218
1290,1274,1404
1291,438,923
1292,1150,1169
1293,947,730
1294,660,1276
1295,567,1515
1296,1250,1353
1297,338,1236
1298,633,1853
1299,506,1283
1300,982,981
1301,349,367
1302,641,1249
1303,451,1302
1304,854,649
1305,387,685
1306,1008,126
1307,343,1219
1308,398,820
1309,1069,156
1310,896,1842
1311,1341,1537
1312,935,875
1313,373,1060
1314,1410,1717
1315,747,993
1316,815,695
1317,407,487
1318,920,56
1319,321,804
1320,242,115
1321,784,1252
1322,112,223
1323,391,1201
1324,1001,1041
1325,685,758
1326,347,1037
1327,286,236
1328,1028,863
1329,816,708
1330,331,1264
1331,367,489
1332,962,771
1333,460,1236
1334,1010,840
1335,95,229
1336,1240,1351
1337,975,769
1338,178,1265
1339,507,948
1340,867,886
1341,668,840
1342,993,183
1343,633,1693
1344,839,213
1345,127,1360
1346,867,302
1347,983,681
1348,1262,1550
1349,996,1022
1350,957,107
1351,1379,1739
1352,395,1055
1353,1419,1663
1354,153,1044
1355,776,949
1356,910,1866
1357,359,863
1358,629,1959
1359,440,1024
1360,677,1089
1361,594,1073
1362,1216,1316
1363,523,1127
1364,951,714
1365,96,1408
1366,692,1465
1367,701,1829
1368,687,2049
1369,862,297
1370,421,325
1371,448,705
1372,660,1953
1373,199,1218
1374,693,845
1375,565,1844
1376,113,1644
1377,866,1827
1378,884,255
1379,864,1932
1380,285,542
1381,715,653
1382,630,339
1383,309,1250
1384,958,676
1385,738,1244
1386,597,710
1387,89,1636
1388,598,931
1389,993,904
1390,1156,172
1391,387,1037
1392,946,751
1393,247,1139
1394,45,1384
1395,1267,1551
1396,353,817
1397,46,1211
1398,656,1069
1399,215,126
1400,104,1397
1401,903,772
1402,947,682
1403,312,320
1404,485,566
1405,565,669
1406,395,1428
1407,1221,156
1408,425,1271
1409,352,1201
1410,961,664
1411,129,1450
1412,814,1655
1413,803,375
1414,74,1298
1415,873,277
1416,148,1274
1417,66,1416
1418,797,1627
1419,883,867
1420,743,1510
1421,337,519
1422,957,215
1423,694,1344
1424,95,1618
1425,291,169
1426,1062,40
1427,1171,57
1428,398,489
1429,356,556
1430,308,677
1431,544,1707
1432,285,558
1433,964,806
1434,275,304
1435,1035,916
1436,574,630
1437,319,787
1438,1019,1060
1439,1143,177
1440,313,437
1441,1011,22
1442,116,162
1443,340,1187
1444,496,776
1445,827,1832
1446,698,1253
1447,743,1268
1448,300,310
1449,124,161
1450,1079,1063
1451,130,1552
1452,765,1101
1453,532,410
1454,719,1131
1455,218,129
1456,799,924
1457,681,1359
1458,277,255
1459,1321,1552
1460,676,1232
1461,87,1226
1462,432,1247
1463,428,1522
1464,790,1987
1465,611,647
1466,626,1612
1467,198,1486
1468,59,1507
1469,319,398
1470,316,1132
1471,621,771
1472,719,864
1473,1030,999
1474,503,1275
1475,413,1000
1476,1376,1664
1477,836,692
1478,440,1551
1479,590,1695
1480,562,1048
1481,943,758
1482,298,154
1483,779,917
1484,401,360
1485,132,1256
1486,1174,47
1487,783,701
1488,747,386
1489,77,1541
1490,698,1796
1491,909,1831
1492,344,711
1493,523,400
1494,1010,1060
1495,101,1363
1496,166,1258
1497,894,798
1498,891,86
1499,591,897
1500,895,682
1501,730,873
1502,449,1383
1503,627,1694
1504,189,1425
1505,343,781
1506,111,1491
1507,525,1487
1508,957,772
1509,559,1817
1510,431,335
1511,450,1688
1512,347,473
1513,364,1222
1514,58,1201
1515,565,888
1516,444,1163
1517,314,1336
1518,800,752
1519,391,206
1520,673,1238
1521,1323,1653
1522,444,781
1523,332,689
1524,624,2052
1525,278,620
1526,1068,1062
1527,306,141
1528,930,1021
1529,444,1389
1530,432,1185
1531,994,196
1532,584,1430
1533,562,1782
1534,779,1564
1535,1311,1634
1536,1194,70
1537,702,509
1538,378,1144
1539,623,1057
1540,1370,1740
1541,88,1627
1542,413,484
1543,383,1147
1544,1068,1172
1545,749,472
1546,159,1277
1547,735,1582
1548,1356,1700
1549,452,699
1550,876,270
1551,680,423
1552,980,731
1553,711,951
1554,689,1744
1555,896,773
1556,1269,1388
1557,1151,39
1558,713,1139
1559,391,495
1560,955,235
1561,708,1076
1562,620,1223
1563,583,1501
1564,93,1212
1565,366,823
1566,633,1081
1567,340,168
1568,133,1498
1569,582,309
1570,1247,1499
1571,860,237
1572,336,761
1573,768,1586
1574,643,831
1575,387,680
1576,113,1235
1577,681,1701
1578,385,800
1579,658,1690
1580,386,230
1581,101,1102
1582,796,1141
1583,436,707
1584,259,1018
1585,1034,1119
1586,300,230
1587,391,1235
1588,780,1188
1589,609,1212
1590,1362,1537
1591,512,1071
1592,564,847
1593,664,1674
1594,711,579
1595,933,889
1596,782,1580
1597,73,1261
1598,358,316
1599,669,1105
1600,1381,1583
1601,966,702
1602,754,1582
1603,895,898
1604,687,1246
1605,138,1450
1606,454,1223
1607,231,1149
1608,529,1595
1609,145,1548
1610,434,1657
1611,281,318
1612,963,628
1613,1093,28
1614,677,946
1615,832,885
1616,442,813
1617,509,1305
1618,430,1204
1619,500,1255
1620,368,637
1621,880,93
1622,782,316
1623,654,1038
1624,1278,1414
1625,860,1776
1626,866,299
1627,1172,1215
1628,760,360
1629,346,793
1630,34,1455
1631,609,761
1632,896,94
1633,358,1438
1634,316,1418
1635,444,487
1636,918,1007
1637,639,1470
1638,318,1401
1639,416,747
1640,574,1874
1641,613,302
1642,593,717
1643,1109,165
1644,279,291
1645,723,1219
1646,307,445
1647,724,1866
1648,1193,164
1649,1257,1353
1650,1003,131
1651,355,300
1652,509,1298
1653,855,752
1654,1086,1193
1655,65,1397
1656,943,602
1657,699,1819
1658,551,1725
1659,1039,1120
1660,979,792
1661,288,479
1662,472,1573
1663,313,1266
1664,347,602
1665,764,1992
1666,808,1489
1667,434,1506
1668,178,1284
1669,788,1265
1670,434,273
1671,713,1865
1672,433,1446
1673,334,537
1674,599,1280
1675,357,495
1676,335,1251
1677,635,1830
1678,240,1012
1679,974,943
1680,648,793
1681,388,1007
1682,720,718
1683,1090,27
1684,634,645
1685,1026,976
1686,830,684
1687,493,1167
1688,758,2014
1689,637,1775
1690,605,1299
1691,367,398
1692,879,782
1693,789,315
1694,359,359
1695,534,827
1696,475,1058
1697,752,430
1698,784,1368
1699,607,2063
1700,1371,1683
1701,840,339
1702,428,1360
1703,1304,1561
1704,323,1413
1705,645,2060
1706,432,249
1707,891,174
1708,407,1056
1709,99,1117
1710,235,292
1711,1424,1621
1712,29,1238
1713,501,799
1714,735,456
1715,1003,1061
1716,932,592
1717,1295,1574
1718,802,1317
1719,1047,143
1720,1421,1698
1721,436,875
1722,996,805
1723,784,1840
1724,475,457
1725,1167,1232
1726,972,15
1727,124,1408
1728,618,1747
1729,668,454
1730,503,502
1731,209,1045
1732,985,647
1733,47,1265
1734,553,1742
1735,671,967
1736,747,367
1737,871,252
1738,1194,1264
1739,342,1178
1740,718,1474
1741,924,673
1742,437,727
1743,793,270
1744,487,998
1745,1259,1358
1746,86,1544
1747,143,1071
1748,1143,189
1749,726,1879
1750,713,978
1751,273,593
1752,259,1077
1753,950,677
1754,127,1483
1755,349,836
1756,392,667
1757,909,1822
1758,1338,1505
1759,535,413
1760,788,703
1761,842,731
1762,903,172
1763,526,833
1764,587,976
1765,320,1011
1766,774,320
1767,188,1472
1768,311,1418
1769,751,575
1770,551,1776
1771,68,1148
1772,361,1232
1773,322,202
1774,459,1596
1775,689,1741
1776,83,1129
1777,443,1130
1778,73,1205
1779,398,1004
1780,1030,954
1781,520,1396
1782,757,608
1783,638,1673
1784,981,644
1785,508,1525
1786,1059,158
1787,471,465
1788,939,658
1789,57,1324
1790,435,1612
1791,644,1683
1792,376,371
1793,637,1806
1794,1270,1383
1795,329,1138
1796,570,676
1797,386,1193
1798,630,853
1799,184,1499
1800,322,1401
1801,559,1686
1802,777,412
1803,479,1140
1804,1155,1325
1805,769,866
1806,404,1203
1807,1362,1703
1808,1108,187
1809,321,774
1810,527,432
1811,287,492
1812,582,1067
1813,1277,1407
1814,423,1328
1815,688,938
1816,694,1087
1817,362,941
1818,410,1210
1819,731,1351
1820,1424,1675
1821,423,316
1822,760,1344
1823,705,1122
1824,1046,1121
1825,538,980
1826,144,155
1827,634,817
1828,395,781
1829,1004,201
1830,608,629
1831,345,484
1832,774,1157
1833,807,1846
1834,1006,1029
1835,699,1898
1836,134,1129
1837,725,1351
1838,1289,1582
1839,654,1062
1840,403,1230
1841,404,345
1842,541,1020
1843,1054,1138
1844,616,1960
1845,700,1260
1846,863,726
1847,367,962
1848,441,1330
1849,606,1304
1850,390,1168
1851,353,826
1852,636,1855
1853,304,700
1854,838,885
1855,1100,1258
1856,853,764
1857,485,1564
1858,639,1152
1859,847,1690
1860,408,1076
1861,456,1589
1862,636,1611
1863,485,1006
1864,281,1130
1865,603,1189
1866,654,826
1867,808,833
1868,1337,1495
1869,744,1363
1870,455,1389
1871,587,1081
1872,533,996
1873,934,1030
1874,644,807
1875,945,976
1876,908,1848
1877,438,1340
1878,330,1361
1879,730,1258
1880,931,55
1881,655,1025
1882,680,1310
1883,76,1578
1884,707,1294
1885,671,423
1886,331,1142
1887,347,452
1888,80,1281
1889,354,770
1890,480,528
1891,768,1835
1892,790,692
1893,843,1943
1894,435,1371
1895,640,1597
1896,814,833
1897,731,1583
1898,877,827
1899,42,1278
1900,684,1191
1901,871,1935
1902,599,1268
1903,807,828
1904,639,1083
1905,879,903
1906,399,689
1907,876,1898
1908,922,606
1909,334,1208
1910,564,1796
1911,593,1501
1912,420,729
1913,494,1071
1914,760,1575
1915,161,1315
1916,871,675
1917,273,518
1918,722,2022
1919,720,1879
1920,1011,1065
1921,758,895
1922,822,861
1923,1044,889
1924,198,1436
1925,855,310
1926,731,1100
1927,939,724
1928,641,990
1929,489,1447
1930,307,153
1931,776,1330
1932,654,1085
1933,806,1621
1934,541,1082
1935,795,1356
1936,827,858
1937,973,807
1938,333,299
1939,21,1223
1940,946,86
1941,335,1268
1942,798,1163
1943,675,1906
1944,896,1894
1945,843,153
1946,347,608
1947,902,845
1948,1304,1624
1949,763,879
1950,1054,1154
1951,750,1260
1952,424,908
1953,806,1618
